0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255

1,0
2,1
3,1
4,0
5,1
6,1
7,5
8,0
8,4
9,0
9,1
9,4
9,8
10,7
11,5
12,5
12,11
13,3
14,12
15,7
16,2
17,1
17,3
17,5
17,7
18,10
19,7
20,16
21,1
22,0
22,4
22,8
23,2
23,16
24,21
25,4
25,9
26,12
27,23
28,23
29,20
30,24
31,13
32,19
33,28
34,12
35,34
36,0
36,8
37,3
38,32
39,34
40,12
41,35
42,0
42,1
42,4
42,22
43,22
43,42
44,16
44,23
45,12
46,2
47,29
48,32
49,22
49,42
50,14
51,39
52,0
52,1
52,4
52,8
52,9
52,22
52,25
52,36
52,42
53,17
54,21
55,24
55,30
56,17
57,23
57,27
57,28
58,42
59,18
60,30
61,3
62,28
62,57
63,37
64,9
65,50
66,36
67,1
67,2
67,3
67,16
67,17
67,21
67,23
67,37
68,34
68,35
69,30
70,50
70,65
71,16
71,23
71,28
72,6
73,23
73,28
73,44
74,0
74,8
74,9
75,16
75,28
75,67
75,71
76,36
76,66
77,16
77,75
78,18
79,0
79,8
80,11
81,59
82,71
83,38
84,8
84,9
84,22
84,36
84,52
84,64
85,0
85,1
85,9
85,21
85,22
85,24
85,30
85,42
85,49
85,52
85,60
85,67
85,69
86,25
87,38
88,69
89,11
89,12
90,61
91,9
91,74
92,16
92,67
92,75
92,77
93,1
93,5
93,11
93,12
93,34
93,35
93,42
93,68
93,89
94,61
95,91
96,14
97,95
98,77
99,86
100,18
100,78
101,7
101,15
101,17
102,34
102,35
102,68
102,93
103,2
103,23
103,44
103,46
104,75
105,90
106,60
107,17
107,67
108,68
109,63
110,83
111,65
112,0
112,1
112,2
112,3
112,37
112,42
112,67
112,74
112,85
113,21
114,0
114,1
114,3
114,4
114,5
114,11
114,12
114,14
114,17
114,21
114,22
114,24
114,25
114,26
114,43
114,52
114,53
114,56
114,67
114,85
114,93
114,96
114,101
114,102
114,107
114,112
114,113
115,94
116,32
117,48
118,3
118,17
118,53
119,117
120,65
121,11
121,21
121,28
121,57
121,67
121,75
121,96
121,113
121,114
122,53
123,63
123,109
124,55
125,34
125,35
125,41
125,102
126,21
126,24
126,41
126,42
126,43
126,85
126,93
126,102
126,112
126,125
127,7
127,19
128,48
129,124
130,14
130,17
130,22
130,36
130,52
130,56
130,96
130,107
130,114
131,100
132,14
132,36
132,50
132,84
132,96
132,114
132,130
133,0
133,1
133,2
133,8
133,9
133,16
133,21
133,22
133,23
133,25
133,26
133,28
133,36
133,42
133,43
133,49
133,52
133,57
133,64
133,67
133,71
133,84
133,85
133,92
133,112
133,113
133,114
133,121
133,126
133,132
134,1
134,5
134,11
134,16
134,17
134,22
134,25
134,30
134,42
134,43
134,44
134,49
134,52
134,56
134,69
134,85
134,89
134,93
134,107
134,114
134,130
134,133
135,31
136,62
137,16
137,23
137,44
137,71
137,75
138,9
138,21
138,23
138,35
138,42
138,43
138,44
138,49
138,52
138,58
138,67
138,71
138,75
138,84
138,85
138,92
138,93
138,102
138,114
138,126
138,133
138,134
138,137
139,89
140,29
141,0
141,1
141,4
141,5
141,6
141,8
141,9
141,11
141,21
141,22
141,30
141,42
141,44
141,52
141,58
141,71
141,74
141,77
141,79
141,85
141,91
141,92
141,96
141,112
141,113
141,114
141,125
141,126
141,130
141,132
141,133
141,134
141,137
141,138
142,23
142,27
143,101
144,0
144,1
144,2
144,4
144,8
144,9
144,14
144,17
144,21
144,22
144,24
144,25
144,30
144,42
144,43
144,46
144,52
144,56
144,60
144,74
144,79
144,85
144,93
144,103
144,112
144,114
144,126
144,130
144,132
144,133
144,134
144,138
144,141
145,95
146,103
147,35
147,125
148,22
149,42
149,49
150,0
150,1
150,2
150,12
150,14
150,16
150,17
150,22
150,23
150,26
150,30
150,42
150,43
150,44
150,49
150,52
150,53
150,55
150,56
150,67
150,68
150,69
150,71
150,74
150,75
150,77
150,85
150,93
150,102
150,103
150,104
150,114
150,122
150,124
150,125
150,126
150,130
150,133
150,134
150,137
150,138
150,141
150,144
150,147
150,148
150,149
151,0
151,1
151,2
151,4
151,5
151,6
151,7
151,9
151,11
151,12
151,16
151,17
151,21
151,22
151,23
151,24
151,25
151,26
151,30
151,34
151,42
151,43
151,46
151,49
151,52
151,58
151,67
151,68
151,72
151,74
151,75
151,77
151,85
151,89
151,93
151,98
151,102
151,103
151,104
151,107
151,112
151,113
151,114
151,118
151,121
151,122
151,125
151,126
151,130
151,133
151,134
151,141
151,144
151,150
152,78
153,129
154,0
154,1
154,3
154,4
154,7
154,8
154,9
154,11
154,16
154,17
154,21
154,23
154,24
154,25
154,28
154,30
154,36
154,42
154,43
154,44
154,46
154,49
154,52
154,56
154,58
154,62
154,67
154,71
154,74
154,75
154,77
154,79
154,85
154,92
154,93
154,96
154,98
154,102
154,103
154,107
154,114
154,121
154,122
154,126
154,130
154,132
154,133
154,134
154,137
154,138
154,141
154,144
154,150
154,151
155,129
156,0
156,1
156,2
156,3
156,4
156,6
156,8
156,9
156,11
156,12
156,21
156,22
156,24
156,25
156,26
156,36
156,40
156,42
156,46
156,49
156,52
156,67
156,71
156,79
156,84
156,85
156,91
156,93
156,95
156,97
156,102
156,103
156,107
156,112
156,114
156,121
156,125
156,126
156,130
156,132
156,133
156,134
156,138
156,141
156,144
156,149
156,150
156,151
156,154
157,0
157,1
157,2
157,3
157,8
157,9
157,11
157,12
157,13
157,15
157,17
157,21
157,24
157,25
157,31
157,34
157,35
157,36
157,42
157,43
157,46
157,52
157,56
157,58
157,67
157,68
157,71
157,74
157,76
157,79
157,80
157,85
157,93
157,96
157,101
157,103
157,107
157,112
157,114
157,118
157,121
157,126
157,130
157,132
157,133
157,134
157,138
157,141
157,143
157,144
157,146
157,147
157,150
157,151
157,154
157,156
158,45
159,45
160,77
161,0
161,2
161,4
161,5
161,8
161,9
161,14
161,16
161,17
161,21
161,22
161,25
161,28
161,30
161,35
161,36
161,37
161,42
161,43
161,44
161,46
161,56
161,58
161,67
161,68
161,69
161,71
161,75
161,77
161,84
161,85
161,92
161,93
161,96
161,104
161,107
161,112
161,114
161,126
161,130
161,132
161,133
161,134
161,137
161,138
161,141
161,144
161,147
161,150
161,151
161,154
161,156
161,157
162,89
163,155
164,54
165,27
165,57
166,94
167,164
168,0
168,1
168,3
168,9
168,11
168,12
168,14
168,21
168,22
168,23
168,25
168,30
168,34
168,36
168,37
168,42
168,43
168,46
168,49
168,52
168,58
168,60
168,63
168,64
168,67
168,68
168,73
168,75
168,84
168,85
168,89
168,92
168,102
168,103
168,107
168,112
168,113
168,114
168,118
