0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255

0,109
0,137
1,37
1,58
1,147
3,141
3,152
3,163
3,171
3,208
3,247
4,15
4,159
5,163
6,24
6,32
6,58
6,240
7,70
7,241
8,28
8,253
10,47
12,89
12,223
12,237
12,238
13,90
13,216
14,165
14,202
15,75
15,130
15,213
15,225
16,173
16,174
17,174
18,162
18,250
19,101
19,111
19,164
19,226
21,235
23,15
23,212
24,92
25,75
25,103
26,78
26,124
26,125
27,67
27,153
29,130
29,172
29,243
30,54
30,83
30,139
31,139
31,214
32,50
32,73
32,115
32,155
33,46
33,224
34,53
34,200
34,222
35,118
35,160
36,96
36,102
36,190
37,23
37,93
37,210
37,220
38,13
38,51
41,47
42,231
43,32
43,100
43,107
43,134
44,215
44,235
45,50
45,74
46,180
47,150
47,199
48,10
48,208
48,232
48,247
49,23
49,39
49,195
49,255
50,48
51,46
52,109
53,102
53,139
54,220
54,241
54,248
55,21
55,107
55,213
56,186
57,58
58,126
59,164
60,138
60,139
61,168
62,38
62,167
63,252
65,79
65,102
65,131
65,142
66,144
66,181
67,165
67,243
69,31
69,49
69,95
69,161
70,87
70,244
70,250
71,158
72,90
73,11
73,238
73,244
74,182
74,238
75,26
76,202
76,215
77,122
77,201
77,237
78,108
79,177
80,69
80,152
80,204
81,86
81,123
81,200
81,218
82,123
82,239
83,9
84,188
85,52
85,198
85,235
86,19
86,57
86,102
87,249
88,5
88,58
88,89
89,201
90,150
92,16
92,44
92,183
92,207
93,32
93,116
93,206
94,85
94,98
94,211
94,234
95,33
96,70
96,81
96,109
97,184
98,14
99,43
99,79
99,89
100,35
100,223
100,252
101,120
101,185
101,250
102,129
103,8
103,43
103,164
104,131
104,133
105,0
105,158
105,241
106,54
107,7
107,185
107,212
107,246
108,85
108,99
108,173
109,140
109,235
110,74
110,95
111,107
112,11
112,217
113,199
113,246
114,74
116,11
118,152
118,192
118,218
118,234
119,63
119,228
121,1
121,158
121,226
122,59
123,94
124,48
124,93
124,99
125,88
125,92
126,105
126,111
127,218
128,85
128,135
128,240
129,223
130,75
130,206
131,120
131,190
132,7
132,61
132,245
133,148
133,210
134,85
135,19
135,134
136,137
137,72
137,157
137,214
138,203
139,165
139,166
140,6
140,92
140,254
141,146
142,102
142,168
142,185
143,112
143,128
143,229
145,6
145,233
146,1
146,11
148,11
149,106
149,121
150,182
151,46
151,129
151,161
151,173
152,168
153,198
153,209
154,169
154,204
154,228
157,136
157,219
158,109
158,211
158,228
158,249
159,178
162,156
163,95
164,69
164,138
165,180
165,210
165,235
166,188
167,125
167,203
167,250
168,34
168,122
168,222
169,233
170,166
171,254
172,250
173,44
173,137
173,177
174,25
174,58
174,199
175,144
176,186
177,182
178,125
179,4
179,40
179,117
179,182
180,4
180,60
180,119
180,204
181,16
181,75
181,134
182,177
182,196
183,58
184,91
184,106
184,125
184,158
184,238
185,190
185,208
186,135
186,138
187,66
187,128
188,3
188,53
188,61
188,75
188,83
188,105
189,210
190,28
190,158
191,19
191,243
192,59
192,156
192,195
193,62
193,74
194,22
195,159
195,238
196,64
196,230
198,17
198,32
198,91
201,142
201,153
201,161
201,167
201,224
202,104
202,192
203,58
203,72
204,199
204,247
205,33
205,115
205,134
205,179
205,195
206,140
207,142
208,113
209,153
209,212
211,118
211,130
211,236
212,116
212,140
213,123
213,189
214,60
214,109
214,122
214,213
214,251
215,96
215,158
215,159
215,234
216,16
216,53
216,226
217,25
217,112
218,190
218,232
219,30
219,76
220,77
220,253
221,62
221,65
222,108
222,117
223,38
223,123
224,113
224,122
225,20
226,107
226,138
226,230
226,251
227,37
227,121
228,50
229,19
229,173
229,220
230,34
230,114
230,133
230,200
231,173
231,247
232,11
232,28
232,124
232,196
233,94
233,169
235,17
235,112
235,183
236,20
236,124
236,156
236,182
236,199
236,213
237,14
237,30
237,130
237,206
238,7
238,110
238,199
238,249
239,247
240,44
240,143
241,203
242,124
242,125
243,199
244,60
246,77
246,115
246,116
246,139
246,170
248,182
248,219
249,78
249,208
250,112
251,81
251,104
251,110
251,135
252,25
252,182
252,188
252,190
253,239
255,4
255,24
