0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127

0,1
0,3
0,5
0,9
0,12
0,16
0,17
0,19
0,20
0,24
0,28
0,56
0,66
0,68
0,72
0,73
0,77
0,80
0,82
0,84
0,100
0,106
0,114
1,6
1,20
1,32
1,40
2,0
2,32
2,33
2,49
2,72
2,80
3,0
3,4
3,8
3,20
3,21
3,48
4,0
4,2
4,3
4,6
4,16
4,24
4,58
4,68
4,99
4,104
5,24
5,48
5,66
5,108
6,0
6,1
6,8
6,9
6,81
6,104
7,80
8,1
8,35
8,48
8,54
8,65
8,84
9,0
9,2
9,4
9,17
9,66
10,0
10,1
10,5
10,20
10,48
10,54
11,36
12,32
12,36
12,66
13,0
14,16
14,112
16,0
16,8
16,40
16,64
16,74
16,96
16,101
17,2
17,5
17,16
17,28
17,34
17,66
18,1
18,2
18,32
18,56
18,104
19,0
19,4
19,9
19,38
20,0
20,1
20,8
20,10
20,33
20,40
20,73
23,64
24,32
24,48
24,69
24,72
24,96
24,97
25,1
25,4
25,82
26,32
26,33
26,64
28,17
28,32
28,89
30,34
30,114
32,4
32,12
32,20
32,24
32,57
32,67
32,98
32,106
33,2
33,16
34,8
34,41
34,64
35,16
35,40
35,65
36,10
36,17
36,51
36,65
37,0
37,2
37,10
37,16
37,19
37,64
38,72
39,114
40,0
40,1
40,24
40,64
40,71
40,84
40,103
43,81
44,4
44,8
45,80
47,5
47,92
48,0
48,5
48,13
48,36
48,69
48,72
51,76
52,0
52,32
52,64
53,16
54,72
57,0
60,1
60,2
60,64
62,64
64,11
64,17
64,48
64,54
65,20
66,8
66,34
66,37
66,85
67,1
67,32
67,34
67,52
67,96
68,6
68,24
68,42
68,49
68,58
68,61
68,103
72,36
72,68
72,73
74,0
74,4
76,27
77,24
79,80
80,0
80,10
80,76
82,1
82,10
84,0
84,3
84,37
88,2
88,4
88,20
88,100
90,1
96,6
96,40
96,65
97,9
98,24
98,72
100,8
100,49
101,68
102,11
102,81
104,1
104,23
104,68
104,72
104,116
109,16
112,4
112,83
113,16
116,9
116,16
118,9
121,4
125,0
