0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127

0,52
1,28
1,65
1,87
2,113
3,78
4,10
6,89
6,90
7,121
7,123
8,25
8,105
9,95
9,119
10,1
10,2
10,107
11,60
13,88
13,119
15,18
15,24
15,90
16,7
16,40
17,53
17,90
17,115
18,48
18,70
18,91
19,29
19,85
19,86
21,69
22,60
22,90
22,106
22,117
22,126
23,3
24,2
24,50
24,74
25,99
25,116
27,90
28,53
28,109
28,113
29,59
29,122
30,6
30,42
30,60
30,113
31,2
31,124
32,67
33,14
33,55
33,69
33,109
33,117
34,7
35,68
35,85
35,86
36,53
36,65
36,93
36,101
37,48
37,50
38,17
38,93
38,105
38,110
39,35
39,87
40,41
41,1
41,11
42,78
42,117
43,9
43,46
45,31
46,11
46,20
46,108
48,46
49,43
49,125
50,115
51,103
51,125
52,117
52,118
53,18
53,24
53,65
53,79
54,16
54,92
55,95
56,3
56,49
56,68
57,42
58,30
58,40
58,98
59,19
59,36
60,0
60,17
60,54
60,59
60,76
60,121
61,118
62,65
62,94
62,111
63,20
63,80
64,122
65,51
66,107
67,5
67,25
67,93
67,112
68,31
69,30
69,108
70,115
71,22
71,40
71,45
72,38
72,110
74,29
74,56
75,24
76,54
76,117
77,12
78,31
80,27
81,72
82,55
82,73
83,0
83,62
83,68
83,78
83,90
83,99
84,86
85,45
85,90
85,108
86,122
87,63
87,96
89,31
89,46
90,71
90,101
92,53
92,74
92,81
92,85
93,27
94,47
94,88
95,20
95,22
95,74
96,107
96,124
97,40
97,45
97,82
97,85
97,115
98,19
98,67
99,57
99,98
100,68
100,88
101,86
101,92
101,115
101,116
102,8
102,76
103,72
103,76
104,51
104,105
106,10
107,26
107,36
107,82
108,1
108,78
108,122
109,51
110,31
110,42
110,54
110,121
111,34
111,67
112,19
112,37
113,4
113,15
113,67
114,83
114,86
114,110
115,14
115,58
117,33
117,37
117,50
117,55
117,72
118,109
120,19
120,56
120,60
120,87
121,102
122,25
122,91
122,103
123,117
124,11
124,12
124,28
124,97
126,28
126,78
126,85
126,88
127,48
127,90
