0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255

0,8
0,32
1,33
2,32
2,130
4,6
4,36
4,132
5,13
5,29
8,1
8,9
8,10
9,77
10,2
12,13
12,60
13,45
14,76
15,14
15,143
16,19
16,57
17,19
18,3
18,114
19,27
19,31
19,85
21,53
22,94
23,151
25,29
27,59
27,155
27,169
28,77
29,31
30,91
31,5
33,37
34,42
34,163
35,99
36,52
37,4
38,102
39,45
39,47
40,41
41,105
41,171
42,46
43,11
45,46
45,165
45,173
48,32
48,51
48,56
50,34
51,183
52,53
53,37
53,117
54,22
54,58
54,242
55,31
55,53
56,48
57,61
57,249
60,62
60,252
62,58
62,126
63,47
63,57
65,0
65,67
65,69
66,82
67,3
67,65
67,71
67,75
68,64
68,70
69,13
69,101
69,197
70,69
70,86
70,198
71,67
71,99
72,200
73,121
73,249
74,67
74,75
74,78
75,83
76,68
76,222
77,93
77,109
78,14
79,107
80,81
81,83
81,153
83,115
84,20
84,85
84,92
85,69
88,72
91,74
92,208
93,62
93,89
94,30
94,78
94,86
96,66
97,225
98,99
99,114
100,84
100,116
101,68
103,231
104,120
105,41
105,106
106,104
107,43
107,106
108,41
108,70
108,72
108,76
108,124
109,111
110,14
110,46
110,104
112,164
113,81
114,118
115,114
116,52
116,84
117,53
117,85
117,125
118,106
118,119
118,126
119,71
119,97
120,88
121,125
123,75
123,111
126,62
126,127
128,130
128,192
129,1
130,162
131,159
132,6
132,130
132,148
133,157
133,197
134,132
134,158
135,69
135,207
136,40
137,11
137,129
138,136
138,139
140,136
140,141
141,13
141,204
142,158
144,176
145,129
146,144
146,154
147,19
147,145
147,151
148,156
148,164
148,213
149,147
149,181
153,154
156,190
156,220
156,253
158,142
158,190
159,157
160,168
160,176
161,163
162,34
162,194
163,227
164,180
165,224
165,229
166,230
167,135
167,149
167,151
168,136
168,160
169,1
169,41
169,233
170,138
170,168
171,169
171,187
173,168
173,172
174,143
174,172
175,191
176,48
176,180
176,184
177,136
177,161
177,176
177,181
178,182
178,242
179,187
180,156
180,190
181,244
181,251
182,166
183,182
183,255
186,158
186,242
187,179
189,249
190,186
191,186
191,255
193,65
193,129
193,149
193,197
194,66
194,210
195,211
197,101
197,199
199,31
200,74
200,130
200,136
200,204
201,193
203,219
205,143
205,201
207,222
208,144
209,81
209,147
210,98
210,192
210,242
212,208
212,220
213,223
214,86
216,88
216,154
216,248
218,207
218,219
219,153
219,207
220,216
221,213
221,223
223,31
223,159
223,205
224,240
225,161
228,108
229,69
229,231
229,237
231,135
231,195
231,239
232,200
233,169
235,107
235,203
235,239
236,252
237,107
238,174
239,207
242,210
243,226
245,197
245,242
246,242
246,244
247,151
248,252
249,248
250,248
251,187
252,216
252,248
252,254
252,255
253,189
253,205
254,182
254,190
254,250
254,255
