0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127

1,17
1,33
3,7
3,67
4,6
4,28
5,1
5,4
5,85
6,2
8,10
8,28
8,41
9,41
10,8
10,26
10,74
11,95
12,8
12,92
13,37
14,15
15,27
15,30
16,18
17,22
18,88
19,27
20,25
20,116
21,17
22,54
25,19
27,91
28,8
28,60
28,93
30,14
31,30
31,55
32,33
32,36
32,48
32,52
33,32
34,42
34,98
35,3
35,33
37,4
37,101
40,56
41,9
42,120
43,47
43,107
45,9
46,45
47,43
47,45
48,16
48,112
49,48
49,113
51,49
52,48
54,22
54,55
56,24
57,61
59,60
61,77
62,46
62,127
63,59
64,0
64,65
64,66
64,68
64,88
65,1
65,113
66,82
67,1
67,3
68,100
69,1
69,77
70,66
70,102
72,74
73,72
74,66
74,75
76,78
76,92
77,95
78,14
78,110
79,111
80,24
80,82
81,113
83,50
83,115
84,92
84,116
85,21
86,102
88,72
91,59
92,76
95,94
95,127
98,106
98,112
99,34
99,111
100,48
101,33
103,5
103,6
103,100
104,106
105,101
105,107
105,121
106,10
107,75
107,105
107,123
108,36
109,107
110,108
110,111
110,126
111,75
111,79
111,103
112,113
113,49
114,54
114,126
115,127
117,101
117,119
118,119
120,104
122,123
122,126
123,127
124,125
125,117
125,121
125,124
126,109
126,114
126,116
127,35
